permalink,wineryname,wineryowner,permitnumber,street,city,state,zipcode,county,lat,lng
/WA/ISLAND/CAMANO-ISLAND/DUSTY-CELLARS-WINERY/,DUSTY CELLARS WINERY,DUSTY CELLARS WINERY LLC,WA-W-15358,529 MICHAEL WAY,CAMANO ISLAND,WA,98282,ISLAND,48.192585,-122.488802
/WA/KING/SEATTLE/509-Wine-Company/,509 Wine Company,FIVE ZERO NINE WINE COMPANY LLC,WA-W-15359,1300 N NORTHLAKE WAY,SEATTLE,WA,98103,KING,47.648268,-122.342372
/WA/KING/SEATTLE/ELSOM-CELLARS/,ELSOM CELLARS,ELSOM CELLARS LLC,WA-W-15362,2960 4TH AVE S,SEATTLE,WA,98134,KING,47.576195,-122.328306
/WA/KING/SEATTLE/FALLNG-RAIN-CELLARS/,FALLNG RAIN CELLARS,FALLING RAIN CELLARS LLC,WA-W-15363,825 NW 49TH ST,SEATTLE,WA,98107,KING,47.664096,-122.367408
/WA/KING/SEATTLE/SCARBOROUGH-WINERY/,SCARBOROUGH WINERY,SSA GROUP LLC,WA-W-15364,3933 1ST AVE S,SEATTLE,WA,98134,KING,47.567493,-122.334219
/WA/CHELAN/MANSON/WINEGIRL-WINES-LLC/,WINEGIRL WINES LLC,WINEGIRL WINES LLC,WA-W-15365,222 E WAPATO WAY,MANSON,WA,98831,CHELAN,47.884492,-120.154842
/WA/WALLA-WALLA/WALLA-WALLA/LEEVELOOLEE-CELLARS/,LEEVELOOLEE CELLARS,KONTOS WINE GROUP LIMITED LIABILITY COMPANY,WA-W-15366,1383 BARLEEN DR,WALLA WALLA,WA,99362,WALLA WALLA,46.029706,-118.352762
/WA/BENTON/PROSSER/MARTINEZ-&-MARTINEZ-WINERY/,MARTINEZ & MARTINEZ WINERY,MARTINEZ VINEYARD LLC,WA-W-15367,357 PORT ST,PROSSER,WA,99350,BENTON,46.218725,-119.776196
/WA/WALLA-WALLA/WALLA-WALLA/SULEI-CELLARS/,SULEI CELLARS,SILVER OWL LLC,WA-W-15370,1509 BEET RD,WALLA WALLA,WA,99362,WALLA WALLA,46.004089,-118.413841
/WA/KING/WOODINVILLE/ROBERT-RAMSAY-CELLARS/,ROBERT RAMSAY CELLARS,ROBERT RAMSAY CELLARS LLC,WA-W-15372,19495 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.768729,-122.150137
/WA/KING/WOODINVILLE/ASPENWOOD-CELLARS/,ASPENWOOD CELLARS,ASPENWOOD CELLARS LLC,WA-W-15373,19415 219TH AVE NE,WOODINVILLE,WA,98077,KING,47.768676,-122.046601
/WA/KLICKITAT/WISHRAM/JACOB-WILLIAMS-WINERY/,JACOB WILLIAMS WINERY,COLUMBIA HILLS WINERY LLC,WA-W-15376,3 AVERY RD,WISHRAM,WA,98673,KLICKITAT,45.663435,-121.037427
/WA/WALLA-WALLA/WALLA-WALLA/TRU-CELLARS/,TRU CELLARS,TRU CELLARS LLC,WA-W-15377,1007 W ROSE ST,WALLA WALLA,WA,99362,WALLA WALLA,46.06214,-118.353655
/WA/BENTON/KENNEWICK/FARMHAND-WINERY/,FARMHAND WINERY,SAUER ENTERPRISES INC.,WA-W-15379,8101 W 10TH,KENNEWICK,WA,99336,BENTON,46.199348,-119.228167
/WA/WALLA-WALLA/WALLA-WALLA/CAVU-CELLARS/,CAVU CELLARS,WAITE FAMILY ENTERPRISES LLC,WA-W-15380,175 E AERONCA AVE,WALLA WALLA,WA,99362,WALLA WALLA,46.087259,-118.279483
/WA/KING/VASHON/MAURY-ISLAND-WINERY/,MAURY ISLAND WINERY,WILLIAM M. RILEY,WA-W-15381,6927 SW MAURY PARK RD,VASHON,WA,98070,KING,47.399131,-122.421187
/WA/YAKIMA/GRANDVIEW/TASAWIK-VINEYARDS/,TASAWIK VINEYARDS,RMD WINES L.L.C.,WA-W-15382,614 W WINE COUNTRY RD,GRANDVIEW,WA,98930,YAKIMA,46.257565,-119.911118
/WA/WALLA-WALLA/WALLA-WALLA/REYNVAAN-FAMILY-VINEYARDS/,REYNVAAN FAMILY VINEYARDS,REYNVAAN FAMILY VINEYARDS LLC,WA-W-15385,6557 COTTONWOOD RD,WALLA WALLA,WA,99362,WALLA WALLA,46.015071,-118.222183
/WA/KING/WOODINVILLE/AUCLAIR-WINERY/,AUCLAIR WINERY,AUCLAIR WINERY LLC,WA-W-15386,18654 142ND ST NE,WOODINVILLE,WA,98072,KING,47.762698,-122.150296
/WA/CHELAN/CASHMERE/CASHMERE-CELLARS/,CASHMERE CELLARS,CASHMERE CELLARS LLC,WA-W-15388,3982 EELS RD,CASHMERE,WA,98815,CHELAN,47.516553,-120.437966
/WA/BENTON/PROSSER/DOUBLE-CANYON-VINEYARDS/,DOUBLE CANYON VINEYARDS,DOUBLE CANYON VINEYARDS LLC,WA-W-15389,3100 LEE RD,PROSSER,WA,99350,BENTON,46.219871,-119.72394
/WA/YAKIMA/ZILLAH/Knight-Hill-Winery/,Knight Hill Winery,KNIGHT HILL WINERY LLC,WA-W-15390,5330 LOMBARD LOOP RD,ZILLAH,WA,98953,YAKIMA,46.46369,-120.305008
/WA/WALLA-WALLA/WALLA-WALLA/GRANTWOOD-WINERY-LLC/,GRANTWOOD WINERY LLC,GRANTWOOD WINERY LLC,WA-W-15393,2428 W HIGHWAY 12,WALLA WALLA,WA,99362,WALLA WALLA,46.068312,-118.393878
/WA/KING/WOODINVILLE/FINN-HILL-WINERY/,FINN HILL WINERY,FINN HILL WINERY LLC,WA-W-15394,18800 142ND AVE NE,WOODINVILLE,WA,98072,KING,47.763908,-122.149819
/WA/WALLA-WALLA/WALLA-WALLA/RASA-VINEYARDS-LLC/,RASA VINEYARDS LLC,RASA VINEYARDS LLC,WA-W-15396,1102 DELL AVE,WALLA WALLA,WA,99362,WALLA WALLA,46.071205,-118.356917
/WA/CLARK/RIDGEFIELD/CONFLUENCE-VINEYARDS-AND-WINERY/,CONFLUENCE VINEYARDS AND WINERY,CONFLUENCE VINEYARDS AND WINERY LLC,WA-W-15397,19111 NW 67 AVE,RIDGEFIELD,WA,98642,CLARK,45.759631,-122.737265
/WA/CHELAN/CHELAN/VIN-DU-LAC/,VIN DU LAC,CHELAN WINE COMPANY LLC,WA-W-15398,410 HIGHWAY 150,CHELAN,WA,98816,CHELAN,47.817376,-119.976537
/WA/KING/WOODINVILLE/MARTEDI-WINERY/,MARTEDI WINERY,II MARTEDI INC.,WA-W-15399,16110 WOODINVILLE REDMOND RD NE,WOODINVILLE,WA,98072,KING,47.745065,-122.159822
/WA/GRANT/MATTAWA/THE-COLUMBIA-RIVERS-EDGE-WINERY/,THE COLUMBIA RIVER'S EDGE WINERY,J & S CRUSHING LLC,WA-W-15400,22132 ROAD T 7 SW,MATTAWA,WA,99349,GRANT,46.765136,-119.93474
/WA/KITSAP/BAINBRIDGE-ISLAND/FLETCHER-BAY-WINERY/,FLETCHER BAY WINERY,FLETCHER BAY WINERY LLC,WA-W-15402,9415 COPPERTOP LOOP NE,BAINBRIDGE ISLAND,WA,98110,KITSAP,47.648328,-122.525346
/WA/KING/WOODINVILLE/DESMODUS-VENA/,DESMODUS VENA,DESMODUS VENA,WA-W-15409,18605 136 AVE NE,WOODINVILLE,WA,98072,KING,47.762956,-122.159119
/WA/KING/SEATTLE/VIN-CO/,VIN CO,VIN CO.,WA-W-15410,198 NICKERSON ST,SEATTLE,WA,98109,KING,47.648011,-122.352771
/WA/CHELAN/MANSON/WILD-ROSE-VINEYARDS/,WILD ROSE VINEYARDS,WILD ROSE VINEYARDS LLC,WA-W-15412,1722 WAPATO LAKE RD,MANSON,WA,98831,CHELAN,47.897293,-120.138424
/WA/CLARK/BATTLE-GROUND/EAST-FORK-CELLARS/,EAST FORK CELLARS,COLUMBIA PLAINS HOLDINGS INC.,WA-W-15413,30116 NE 132ND AVE,BATTLE GROUND,WA,98604,CLARK,45.840893,-122.538744
/WA/WALLA-WALLA/WALLA-WALLA/FIGGINS-ESTATE/,FIGGINS ESTATE,FIGGINS ESTATE LLC,WA-W-15415,2900 E MELROSE ST,WALLA WALLA,WA,99362,WALLA WALLA,46.080002,-118.289813
/WA/KING/WOODINVILLE/Douglas-Wine-Cellars/,Douglas Wine Cellars,Robert Douglas Petersen and Lael Peterson,WA-W-15416,19501 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.769016,-122.147765
/WA/BENTON/PROSSER/THE-BUNNELL-FAMILY-CELLAR/,THE BUNNELL FAMILY CELLAR,RIVERAERIE CELLARS L.L.C.,WA-W-15418,548 CABERNET CT,PROSSER,WA,99350,BENTON,46.219077,-119.776218
/WA/WALLA-WALLA/WALLA-WALLA/CASTILLO-DE-FELICIANA-VINEYARD-&-WINERY/,CASTILLO DE FELICIANA VINEYARD & WINERY,CASTILLO DE FELICIANA VINEYARD AND WINERY LLC,WA-W-15419,1491 W ROSE ST,WALLA WALLA,WA,99362,WALLA WALLA,46.058513,-118.366848
/WA/CHELAN/ENTIAT/SNOWGRASS-WINERY/,SNOWGRASS WINERY,ALAN P. MOEN,WA-W-15420,6701 ENTIAT RIVER RD,ENTIAT,WA,98822,CHELAN,47.691948,-120.317302
/WA/KING/SEATTLE/KERLOO-CELLARS/,KERLOO CELLARS,R 2 PRODUCTIONS LLC,WA-W-15421,3911 1ST AVE S,SEATTLE,WA,98134,KING,47.567659,-122.33422
/WA/KING/WOODINVILLE/FLYING-DREAMS-WINERY/,FLYING DREAMS WINERY,FLYING DREAMS LLC,WA-W-15422,19495 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.768729,-122.150137
/WA/CHELAN/MANSON/B2C-WINE/,B2C WINE,B2 HOLDINGS LLC,WA-W-15424,135 WAPATO WAY,MANSON,WA,98831,CHELAN,47.884887,-120.156959
/WA/YAKIMA/GRANDVIEW/DENHOED-WINE-ESTATES/,DENHOED WINE ESTATES,DENHOED WINE ESTATES L.L.C.,WA-W-15425,63802 N WILGUS RD,GRANDVIEW,WA,98930,YAKIMA,46.307883,-119.831882
/WA/SPOKANE/SPOKANE/BARILI-CELLARS/,BARILI CELLARS,BARILI CELLARS LLC,WA-W-15427,608 W 2ND AVE,SPOKANE,WA,99201,SPOKANE,47.654647,-117.421509
/WA/KITSAP/OLALLA/OLALLA-VALLEY-VINEYARD/,OLALLA VALLEY VINEYARD,OLALLA VALLEY VINEYARD LLC,WA-W-15428,13176 OLALLA VALLEY RD SE,OLALLA,WA,98359,KITSAP,47.427961,-122.555975
/WA/YAKIMA/YAKIMA/HARMONY-CIDER/,HARMONY CIDER,TIETON CIDER WORKS LLC,WA-W-15429,619 WEST J ST,YAKIMA,WA,98902,YAKIMA,46.615859,-120.521787
/WA/SNOHOMISH/GRANITE-FALLS/GRANITE-FALLS-WINERY/,GRANITE FALLS WINERY,JOHANNA RAUPE,WA-W-15432,6611 MENZEL LAKE RD,GRANITE FALLS,WA,98252,SNOHOMISH,48.057363,-121.924902
/WA/KING/WOODINVILLE/DAVENPORT-CELLARS/,DAVENPORT CELLARS,DAVENPORT CELLARS LLC,WA-W-15435,19501 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.769016,-122.147765
/WA/KING/REDMOND/CASHMERE-CORPORATION/,CASHMERE CORPORATION,CASHMERE CORPORATION,WA-W-15436,14238 WOODINVILLE-REDMOND RD NE,REDMOND,WA,98052,KING,47.728834,-122.13621
/WA/KING/NORTH-BEND/ROCKWELL-BROWN-WINES/,ROCKWELL BROWN WINES,ROCKWELL BROWN WINES LLC,WA-W-15441,10106 422ND LN SE,NORTH BEND,WA,98045,KING,47.511048,-121.775423
/WA/DOUGLAS/EAST-WENATCHEE/RINGSRUD-CIDERY/,RINGSRUD CIDERY,RINGSRUD CIDERY LLC,WA-W-15442,277 S WARD AVE,EAST WENATCHEE,WA,98802,DOUGLAS,47.402184,-120.179272
/WA/KING/RENTON/CEDAR-RIVER-CELLARS/,CEDAR RIVER CELLARS,CEDAR RIVER CELLARS LLC,WA-W-15443,2525 FERNDALE AVE NE,RENTON,WA,98056,KING,47.514715,-122.185015
/WA/BENTON/BENTON-CITY/FIDELITAS-WINES/,FIDELITAS WINES,FIDELITAS WINES LLC,WA-W-15446,63615 E JACOBS RD,BENTON CITY,WA,99320,BENTON,46.260589,-119.410527
/WA/WALLA-WALLA/WALLA-WALLA/TWENTY-TWO-CELLARS/,TWENTY TWO CELLARS,ETCHINGS WALLA WALLA LLC,WA-W-15448,54 W REES AVE,WALLA WALLA,WA,99362,WALLA WALLA,46.07535,-118.344311
/WA/WALLA-WALLA/WALLA-WALLA/BUNCHGRASS-WINERY/,BUNCHGRASS WINERY,BUNCHGRASS WINERY LLC,WA-W-15450,151 BUNCHGRASS LN,WALLA WALLA,WA,99362,WALLA WALLA,46.063164,-118.416988
/WA/SPOKANE/SPOKANE/TOWNSHEND-CELLAR/,TOWNSHEND CELLAR,TOWNSHEND CELLAR INC.,WA-W-15451,3808 N SULLIVAN RD RD,SPOKANE,WA,99216,SPOKANE,47.689507,-117.188868
/WA/YAKIMA/OUTLOOK/TEFFT-CELLARS/,TEFFT CELLARS,VITIS CELLARS CORPORATION,WA-W-15453,1320 INDEPENDENCE RD,OUTLOOK,WA,98938,YAKIMA,46.374989,-120.097457
/WA/BENTON/PROSSER/NORTHWEST-CELLARS/,NORTHWEST CELLARS,NORTHWEST CELLARS LLC,WA-W-15454,28126 N HANSEN RD,PROSSER,WA,99350,BENTON,46.255111,-119.628735
/WA/WALLA-WALLA/WALLA-WALLA/EL-CORAZON-WINERY/,EL CORAZON WINERY,MCKNIGHT SIEVERS LLC,WA-W-15456,37 S PALOUSE ST,WALLA WALLA,WA,99362,WALLA WALLA,46.068829,-118.334203
/WA/KING/ISSAQUAH/TWIN-CEDARS-WINERY/,TWIN CEDARS WINERY,ROD AND DONA AHRENS,WA-W-15457,26504 SE 146TH ST,ISSAQUAH,WA,98027,KING,47.471849,-121.98634
/WA/KING/WOODINVILLE/ELEVATION-CELLARS/,ELEVATION CELLARS,EVENING AIRS LLC,WA-W-15458,19495 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.768729,-122.150137
/WA/CHELAN/LEAVENWORTH/SILVARA-CELLARS/,SILVARA CELLARS,SILVARA CELLARS LLC,WA-W-15460,77 STAGE RD,LEAVENWORTH,WA,98826,CHELAN,47.576075,-120.615387
/WA/LEWIS/CENTRALIA/HEYMANN-WHINERY-ETC/,HEYMANN WHINERY ETC.,ROBERT AIKINS HEYMANN AND FLOSSIE ANN HEYMANN,WA-W-15461,214 N TOWER AVE,CENTRALIA,WA,98531,LEWIS,46.717718,-122.953663
/WA/FRANKLIN/PASCO/FLERCHINGER-CELLARS/,FLERCHINGER CELLARS,FLERCHINGER CELLARS LLC,WA-W-15463,7215 BYERS RD,PASCO,WA,99301,FRANKLIN,46.293356,-119.227137
/WA/KING/ENUMCLAW/ROCKRIDGE-ENTERPRISES-LLC/,ROCKRIDGE ENTERPRISES L.L.C.,ROCKRIDGE ENTERPRISES L.L.C.,WA-W-15466,41127 212TH AVE SE,ENUMCLAW,WA,98022,KING,47.232439,-122.05925
/WA/KING/SEATTLE/TWO-BROTHERS-WINERY/,TWO BROTHERS WINERY,TWO BROTHERS WINERY LLC,WA-W-15468,3902 CALIFORNIA AVE SW,SEATTLE,WA,98116,KING,47.56914,-122.386363
/WA/WALLA-WALLA/WALLA-WALLA/SUMMIT-WINE-COMPANY/,SUMMIT WINE COMPANY,R & M HOLDINGS SPOKANE LLC,WA-W-15469,1102 DELL AVE,WALLA WALLA,WA,99362,WALLA WALLA,46.071205,-118.356917
/WA/KING/SEATTLE/CLOUDLIFT-CELLARS/,CLOUDLIFT CELLARS,THOMAS STANGELAND,WA-W-15475,312 S LUCILE ST,SEATTLE,WA,98108,KING,47.553656,-122.330352
/WA/KING/WOODINVILLE/ALTA-CELLARS-WINERY/,ALTA CELLARS WINERY,ALTA CELLARS LLC,WA-W-15476,19501 144TH AVE S,WOODINVILLE,WA,98072,KING,47.769016,-122.147765
/WA/YAKIMA/GRANDVIEW/ROS-WINE-COMPANY/,ROS WINE COMPANY,ROS WINE COMPANY LLC,WA-W-15478,614 W WINE COUNTRY RD,GRANDVIEW,WA,98930,YAKIMA,46.257565,-119.911118
/WA/SKAMANIA/UNDERWOOD/ANICHE-CELLARS/,ANICHE CELLARS,ANICHE CELLARS WASHINGTON LLC,WA-W-15482,71 LITTLE BUCK CREEK RD,UNDERWOOD,WA,98651,SKAMANIA,45.741153,-121.554647
/WA/YAKIMA/YAKIMA/ANTOLIN-CELLARS/,ANTOLIN CELLARS,ANTOLIN CELLARS LLC,WA-W-15483,10 N 6TH AVE,YAKIMA,WA,98902,YAKIMA,46.600511,-120.518112
/WA/KING/ISSAQUAH/ESTRIN-ESTATES-CELLARS/,ESTRIN ESTATES CELLARS,ESTRIN ESTATES CELLARS LLC,WA-W-15484,830 BIG TREE DR NW,ISSAQUAH,WA,98027,KING,47.539414,-122.068585
/WA/KING/WOODINVILLE/MATHEWS-ESTATE/,MATHEWS ESTATE,TENOR WINES LLC,WA-W-15485,19495 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.768729,-122.150137
/WA/WALLA-WALLA/WALLA-WALLA/PLUMB-CELLARS/,PLUMB CELLARS,PLUMB CELLARS,WA-W-15487,2301 RUSSELL CREEK RD,WALLA WALLA,WA,99362,WALLA WALLA,46.053592,-118.286154
/WA/BENTON/PROSSER/PROSSER-VINEYARD-AND-WINERY/,PROSSER VINEYARD AND WINERY,WILLIAM R. JENKIN,WA-W-15488,25334 S 1545 PR SW,PROSSER,WA,99350,BENTON,46.181001,-119.829322
/WA/CHELAN/CHELAN/MELLISONI-VINEYARDS/,MELLISONI VINEYARDS,VILLA DI MELLISONI VINEYARDS LLC,WA-W-15489,3155 HWY 97A,CHELAN,WA,98816,CHELAN,47.835914,-120.068801
/WA/GRAYS-HARBOR/WESTPORT/BOTTOMS-UP-VINTNERS/,BOTTOMS UP VINTNERS,BROOKSIDE CRANBERRY VINTNERS LLC,WA-W-15491,2858 SOUTH FORREST,WESTPORT,WA,98595,GRAYS HARBOR,46.859479,-124.108594
/WA/MASON/BELFAIR/MOSQUITO-FLEET-WINERY/,MOSQUITO FLEET WINERY,MOSQUITO FLEET WINERY LLC,WA-W-15493,NE 21 OLLD BELFAIR HWY,BELFAIR,WA,98528,MASON,47.454509,-122.827641
/WA/GRANT/MOSES-LAKE/CAMAS-COVE-CELLARS/,CAMAS COVE CELLARS,DENNIS H. AND NANCY L. PARR,WA-W-15495,911 CAMAS PL S,MOSES LAKE,WA,98837,GRANT,47.094314,-119.332574
/WA/WALLA-WALLA/WALLA-WALLA/A-MAURICE-CELLARS/,A' MAURICE CELLARS,SCHAFER WINERY LLC,WA-W-15497,1102 DELL AVE,WALLA WALLA,WA,99362,WALLA WALLA,46.071205,-118.356917
/WA/PIERCE/GRAHAM/MARCUS-SOPHIA-WINERY/,MARCUS SOPHIA WINERY,MARCUS SOPHIA WINERY LLC,WA-W-15498,21825 161ST AVE E,GRAHAM,WA,98338,PIERCE,47.057852,-122.216488
/WA/CLARK/VANCOUVER/BFE-ESTATES/,B.F.E. ESTATES,B.F.E. ESTATES LLC,WA-W-15500,711 NE 117 TH ST,VANCOUVER,WA,98685,CLARK,45.705543,-122.664077
/WA/KING/SEATTLE/EIGHT-BELLS-WINERY/,EIGHT BELLS WINERY,SHELLBACK LLC,WA-W-15501,6213-B ROOSEVELT WAY NE,SEATTLE,WA,98115,KING,47.673717,-122.317664
/WA/CHELAN/CASHMERE/CRAYELLE-WINE-CELLARS/,CRAYELLE WINE CELLARS,CRAYELLE WINE CELLARS LLC,WA-W-15502,207 MISSION AVE,CASHMERE,WA,98815,CHELAN,47.521005,-120.466161
/WA/KING/SEATTLE/BARTHOLOMEW-WINERY-INC/,BARTHOLOMEW WINERY INC.,BARTHOLOMEW WINERY INC.,WA-W-15503,10007 13TH AVE SW,SEATTLE,WA,98146,KING,47.51344,-122.351747
/WA/LEWIS/TOLEDO/BATEAUX/,BATEAUX,BATEAUX LLC,WA-W-15504,288 SMOKEY VALLEY RD,TOLEDO,WA,98591,LEWIS,46.397725,-122.87485
/WA/YAKIMA/SELAH/SOUTHARD-WINERY/,SOUTHARD WINERY,SOUTHARD WINERY LLC,WA-W-15506,670 TIBBLING RD,SELAH,WA,98942,YAKIMA,46.700344,-120.545406
/WA/SNOHOMISH/EVERETT/PORT-GARDNER-BAY-WINERY/,PORT GARDNER BAY WINERY,PORT GARDNER BAY WINERY LLC,WA-W-15507,2802 ROCKEFELLER AVE,EVERETT,WA,98201,SNOHOMISH,47.980386,-122.206086
/WA/KING/WOODINVILLE/TEMPEST-SOL-WINERY/,TEMPEST SOL WINERY,WHITE CELLARS LLC,WA-W-15509,19495 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.768729,-122.150137
/WA/PIERCE/GIG-HARBOR/WACHTLER-WINERY/,WACHTLER WINERY,WACHTLER CORPORATION,WA-W-15511,5919 78TH AVE NW,GIG HARBOR,WA,98335,PIERCE,47.311539,-122.641207
/WA/CHELAN/MANSON/ATAM-WINERY-LLC/,ATAM WINERY LLC,ATAM WINERY LLC,WA-W-15512,750 KINSEY RD,MANSON,WA,98831,CHELAN,47.925134,-120.144472
/WA/SNOHOMISH/BOTHELL/ELIXIR-WINERY/,ELIXIR WINERY,ELIXIR INC,WA-W-15513,23212 10TH AVE SE,BOTHELL,WA,98021,SNOHOMISH,47.78705,-122.219797
/WA/KING/WOODINVILLE/WT-VINTNERS/,WT VINTNERS,WT VINTNERS LLC,WA-W-15514,14818 NE 195TH ST,WOODINVILLE,WA,98072,KING,47.77024,-122.141318
/WA/GRANT/MOSES-LAKE/NEPPEL-CELLARS/,NEPPEL CELLARS,NEPPEL CELLARS LLC,WA-W-15515,1751 ROAD EAST NE,MOSES LAKE,WA,98837,GRANT,47.114163,-119.382432
/WA/KING/WOODINVILLE/CELAENO-WINERY/,CELAENO WINERY,POSSESSION SOUND WINE LLC,WA-W-15516,15007 WOODINVILLE REDMOND RD,WOODINVILLE,WA,98072,KING,47.736961,-122.155723
/WA/CHELAN/CHELAN/WEST-SEATTLE-WINERY/,WEST SEATTLE WINERY,WEST SEATTLE WINERY LLC,WA-W-15518,3395 STATE ROUTE 150,CHELAN,WA,98816,CHELAN,47.873016,-120.107512
/WA/WALLA-WALLA/WALLA-WALLA/RIVERHAVEN-CELLARS/,RIVERHAVEN CELLARS,RIVER ROCK GROWERS LLC,WA-W-15520,760 C ST,WALLA WALLA,WA,99362,WALLA WALLA,46.091946,-118.27159
/WA/BENTON/PROSSER/WILLOW-CREST-WINERY/,WILLOW CREST WINERY,WILLOW CREST WINE ESTATES LLC,WA-W-15529,135701 W SNIPES RD,PROSSER,WA,99350,BENTON,46.299371,-119.782191
/WA/PIERCE/GIG-HARBOR/CARLS-POND-WINERY/,CARL'S POND WINERY,MUGSEY AND HARLEY LLC,WA-W-15530,107 POINT FOSDICK CIR NW,GIG HARBOR,WA,98335,PIERCE,47.260297,-122.590236
/WA/YAKIMA/ZILLAH/MAS-PETITE-CHAPPELL/,MAS PETITE CHAPPELL,GREGORY DAVID CHAPPELL,WA-W-15531,1070 CLARK RD,ZILLAH,WA,98953,YAKIMA,46.46185,-120.330175
/WA/BENTON/RICHLAND/MARKET-VINEYARDS/,MARKET VINEYARDS,MARKET VINEYARDS LLC,WA-W-15532,1950 KEENE RD,RICHLAND,WA,99352,BENTON,46.247478,-119.29939
/WA/SNOHOMISH/SNOHOMISH/MARSHLAND-ORCHARDS/,MARSHLAND ORCHARDS,MALTBY PRODUCE MARKETS INC.,WA-W-15534,18306 83RD AVE SE,SNOHOMISH,WA,98296,SNOHOMISH,47.831539,-122.122482
/WA/OKANOGAN/WINTHROP/METHOW-VALLEY-CIDERHOUSE/,METHOW VALLEY CIDERHOUSE,METHOW VALLEY CIDERHOUSE INC.,WA-W-15535,13B WALTER RD,WINTHROP,WA,98862,OKANOGAN,-32.03487,115.78387
/WA/BENTON/PROSSER/MILBRANDT-WINERY/,MILBRANDT WINERY,MILBRANDT FAMILY WINES LLC,WA-W-15537,508 CABERNET CT,PROSSER,WA,99350,BENTON,46.219077,-119.776218
/WA/BENTON/BENTON-CITY/TERRA-VINUM/,TERRA VINUM,TERRA VINUM LLC,WA-W-15539,56204 NE ROZA RD,BENTON CITY,WA,99320,BENTON,46.295695,-119.528286
/WA/WALLA-WALLA/WALLA-WALLA/SCHOOLER-NOLAN-WINERY/,SCHOOLER NOLAN WINERY,NOLAN WINE LLC,WA-W-15540,37 S PALOUSE ST,WALLA WALLA,WA,99362,WALLA WALLA,46.068829,-118.334203
/WA/SPOKANE/SPOKANE/TOWNSHEND-CELLAR/,TOWNSHEND CELLAR,TOWNSHEND CELLAR INC.,WA-W-15542,1222 N REGAL ST,SPOKANE,WA,99202,SPOKANE,47.669839,-117.367514
/WA/BENTON/PROSSER/WILLOW-CREST-WINERY/,WILLOW CREST WINERY,WILLOW CREST WINE ESTATES LLC,WA-W-15544,590 MERLOT DR,PROSSER,WA,99350,BENTON,46.220484,-119.776244
/WA/YAKIMA/GRANDVIEW/CEDERGREEN-CELLARS-INC/,CEDERGREEN CELLARS INC.,CEDERGREEN CELLARS INC.,WA-W-15545,114 GRANDRIDGE RD,GRANDVIEW,WA,98930,YAKIMA,46.255428,-119.905606
/WA/WALLA-WALLA/WALLA-WALLA/CAPRIO-CELLARS/,CAPRIO CELLARS,CAPRIO CELLARS LLC,WA-W-15546,1102 DELL AVE,WALLA WALLA,WA,99362,WALLA WALLA,46.071205,-118.356917
/WA/BENTON/RICHLAND/KITZKE-CELLARS/,KITZKE CELLARS,KITZKE CELLARS LLC,WA-W-15547,72308 E 260 PR NE,RICHLAND,WA,99352,BENTON,46.250087,-119.345631
/WA/KING/WOODINVILLE/GECKO-CELLARS/,GECKO CELLARS,GECKO WINE COMPANY LLC,WA-W-15548,19501 144TH AVE NE,WOODINVILLE,WA,98072,KING,47.769016,-122.147765
/WA/GRANT/MOSES-LAKE/PDJ-WINERY/,PDJ WINERY,PDJ CONSULTING LLC,WA-W-15549,715 DODSON RD NW,MOSES LAKE,WA,98837,GRANT,47.078536,-119.5561
/WA/BENTON/PROSSER/ALDER-RIDGE/,ALDER RIDGE,PRECEPT BRANDS LLC,WA-W-15550,103 COLUMBIA RIDGE RD,PROSSER,WA,99350,BENTON,45.880796,-119.873649
/WA/YAKIMA/ZILLAH/DINEEN-VINEYARDS/,DINEEN VINEYARDS,DINEEN FAMILY VINEYARDS LLC,WA-W-15551,2980 GILBERT RD,ZILLAH,WA,98953,YAKIMA,46.446885,-120.265474
/WA/LEWIS/CHEHALIS/AGATE-CREEK-CELLARS/,AGATE CREEK CELLARS,JOHN PETAJA AND GAYLE WILLIS-PETAJA,WA-W-15552,105 AGATE CREEK LN,CHEHALIS,WA,98532,LEWIS,46.615586,-123.090403
/WA/THURSTON/OLYMPIA/MEDICINE-CREEK-WINERY/,MEDICINE CREEK WINERY,MEDICINE CREEK WINERY LLC,WA-W-15553,947 OLD PACIFIC HWY SE,OLYMPIA,WA,98513,THURSTON,47.049921,-122.714555
/WA/YAKIMA/ZILLAH/ADYTUM-CELLARS/,ADYTUM CELLARS,DAYLE VINCE CARLSON,WA-W-15554,390 VALLEY VIEW RD,ZILLAH,WA,98953,YAKIMA,46.424724,-120.284757
/WA/KING/WOODINVILLE/CONVERGENCE-ZONE-CELLARS/,CONVERGENCE ZONE CELLARS,CONVERGENCE ZONE CELLARS LLC,WA-W-15555,18800 142ND AVE NE,WOODINVILLE,WA,98072,KING,47.763908,-122.149819
